45,C001,,1,1,P00045,,Best Food Mayo 1/4 kg,pcs,250,grm,45.00,45.00,0.00,,Vatable,0.00,0.00,0.00,Best Food Mayo 1/4 kg 250 grm (PCS)
46,C001,B009,1,1,P00046,4800088288439,Cheese Jumbo,pck,16,pcs,165.00,8.00,157.00,,Vatable,0.00,0.00,0.00,Bigshot Cheese Jumbo 16 pcs (PCK)
47,C001,B009,1,1,P00047,4800088288422,Cheese Kingsize,pck,13,pcs,165.00,8.00,157.00,,Vatable,0.00,0.00,0.00,Bigshot Cheese Kingsize 13 pcs (PCK)
48,C001,B009,1,1,P00048,4800088288392,Sweetstyle Jumbo,pck,16,pcs,160.00,10.00,150.00,,Vatable,0.00,0.00,0.00,Bigshot Sweetstyle Jumbo 16 pcs (PCK)
49,C001,B009,1,1,P00049,4800088288385,Sweetstyle Kingsize,pck,13,pcs,160.00,10.00,150.00,,Vatable,0.00,0.00,0.00,Bigshot Sweetstyle Kingsize 13 pcs (PCK)
50,C001,,1,1,P00050,4800249045529,Bigtime Cheese Bar,pcs,430,grm,99.00,7.00,92.00,,Vatable,0.00,0.00,0.00,Bigtime Cheese Bar 430 grm (PCS)
51,C001,B014,1,1,P00051,4800249033366,Bigtime Chicken 1Kl,pck,15,pcs,185.00,185.00,0.00,,Vatable,0.00,183.00,3.00,CDO Bigtime Chicken 1Kl 15 pcs (PCK)
52,C001,B014,1,1,P00052,4800249039993,Bigtime Hotdog Cheese 1Kl,pck,17,pcs,170.00,170.00,0.00,,Vatable,0.00,168.00,3.00,CDO Bigtime Hotdog Cheese 1Kl 17 pcs (PCK)
53,C001,B014,1,1,P00053,,Bigtime Hotdog Plain  1Kl,pck,17,pcs,170.00,170.00,0.00,,Vatable,0.00,168.00,3.00,CDO Bigtime Hotdog Plain 1Kl 17 pcs (PCK)
54,C001,,1,1,P00054,,Bilbao,pck,2,pcs,35.00,35.00,0.00,,Vatable,0.00,0.00,0.00,Bilbao 2 pcs (PCK)
55,C001,B072,1,1,P00055,4800017927408,Black Beans,pcs,50,grm,20.00,20.00,0.00,,Vatable,0.00,0.00,0.00,RAM Black Beans 50 grm (PCS)
56,C001,,1,1,P00056,4809010381958,Black Flavor,pcs,25,grm,99.00,99.00,0.00,,Vatable,0.00,0.00,0.00,Black Flavor 25 grm (PCS)
57,C001,B059,1,1,P00057,052100009117,Black Pepper Ground Mc,pcs,40,grm,100.00,100.00,0.00,,Vatable,0.00,0.00,0.00,MC Black Pepper Ground Mc 40 grm (PCS)
58,C001,B059,1,1,P00058,4806510074120,Black Pepper Mc,pcs,3,grm,8.00,1.75,6.25,,Vatable,0.00,0.00,0.00,MC Black Pepper Mc 3 grm (PCS)
59,C001,B067,1,1,P00059,,Black Pepper Mc,pcs,200,grm,50.00,10.00,40.00,,Vatable,0.00,0.00,0.00,Panda Black Pepper Mc 200 grm (PCS)
60,C001,,1,1,P00060,725272730706,Black Pper Davao,pcs,250,grm,110.00,20.00,90.00,,Vatable,0.00,0.00,0.00,Black Pper Davao 250 grm (PCS)
61,C001,B037,1,1,P00061,4806524343588,Blue Lemonade Mix,pcs,200,grm,70.00,70.00,0.00,,Vatable,0.00,0.00,0.00,Injoy Blue Lemonade Mix 200 grm (PCS)
62,C001,B037,1,1,P00062,4806524343991,Blue Lemonade Syrup,pcs,1,ltr,150.00,150.00,0.00,,Vatable,0.00,0.00,0.00,Injoy Blue Lemonade Syrup 1 ltr (PCS)
63,C001,B037,1,1,P00063,4806524344004,Blueberry Syrup,pcs,1,ltr,160.00,160.00,0.00,,Vatable,0.00,0.00,0.00,Injoy Blueberry Syrup 1 ltr (PCS)
64,C001,B050,1,1,P00064,,Bologna,pck,290,grm,64.00,7.00,57.00,,Vatable,0.00,62.00,3.00,LLZ Bologna 290 grm (PCK)
65,C001,,1,1,P00065,,Bombay,kg,1000,grm,95.00,95.00,0.00,,Vatable,0.00,0.00,0.00,Bombay 1000 grm (KG)
66,C001,,1,1,P00066,,Bombay White,kg,1000,grm,99.00,99.00,0.00,,Vatable,0.00,0.00,0.00,Bombay White 1000 grm (KG)
67,C001,,1,1,P00067,,Boneless Bangus,pcs,,,155.00,20.00,135.00,,Vatable,0.00,0.00,0.00,Boneless Bangus (PCS)
68,C001,B012,1,1,P00068,4804888861847,Chicken 1Kl,pck,15,pcs,175.00,11.00,164.00,,Vatable,0.00,172.00,3.00,Bossing Chicken 1Kl 15 pcs (PCK)
69,C001,B012,1,1,P00069,4804888884846,Chicken Hotdog 1Kl,pck,18,pcs,175.00,175.00,0.00,,Vatable,0.00,0.00,0.00,Bossing Chicken Hotdog 1Kl 18 pcs (PCK)
70,C001,B012,1,1,P00070,4804888861151, W/Cheese 1Kl,pck,17,pcs,170.00,11.00,159.00,,Vatable,0.00,168.00,3.00,Bossing W/Cheese 1Kl 17 pcs (PCK)
71,C001,,1,1,P00071,,Breakfast Sausage,pck,180,grm,47.00,8.00,39.00,,Vatable,0.00,45.00,3.00,Breakfast Sausage 180 grm (PCK)
72,C001,B050,1,1,P00072,,Bukidnon Honey,pcs,410,ml,150.00,22.00,128.00,,Vatable,0.00,0.00,0.00,LLZ Bukidnon Honey 410 ml (PCS)
73,C001,,1,1,P00073,8801073113893,Buldak Carbonara,pcs,130,grm,80.00,80.00,0.00,,Vatable,0.00,0.00,0.00,Buldak Carbonara 130 grm (PCS)
74,C001,,1,1,P00074,8801073113312,Buldak Cheese,pcs,,,80.00,12.00,68.00,,Vatable,0.00,0.00,0.00,Buldak Cheese (PCS)
75,C001,,1,1,P00075,4806511111374,Burger Sauce Pouch,pcs,200,grm,20.00,20.00,0.00,,Vatable,0.00,0.00,0.00,Burger Sauce Pouch 200 grm (PCS)
76,C001,B016,1,1,P00076,,Cake Flour,pck,250,grm,0.00,0.00,0.00,,Vatable,0.00,0.00,0.00,Chefs Magic Cake Flour 250 grm (PCK)
77,C001,B088,1,1,P00077,,Cake Flour,pck,500,grm,30.00,30.00,0.00,,Vatable,0.00,0.00,0.00,Wooden Cake Flour 500 grm (PCK)
78,C001,B088,1,1,P00078,,Cake Flour,pck,1,kg,57.00,57.00,0.00,,Vatable,0.00,0.00,0.00,Wooden Cake Flour 1 kg (PCK)
79,C001,B088,1,1,P00079,,Cake Flour,sck,25,kg,2350.00,2350.00,0.00,,Vatable,0.00,0.00,0.00,Wooden Cake Flour 25 kg (SCK)
80,C001,B088,1,1,P00080,,Calawag,pcs,30,grm,10.00,10.00,0.00,,Vatable,0.00,0.00,0.00,Wooden Calawag 30 grm (PCS)
81,C001,,1,1,P00081,,Calawag,kg,1000,grm,125.00,25.00,100.00,,Vatable,0.00,0.00,0.00,Calawag 1000 grm (KG)
82,C001,,1,1,P00082,025407803603,Caldereta Mix,pcs,50,grm,50.00,50.00,0.00,,Vatable,0.00,0.00,0.00,Caldereta Mix 50 grm (PCS)
83,C001,B057,1,1,P00083,4800024568328,Caldereta Paste,pcs,80,grm,37.00,37.00,0.00,,Vatable,0.00,0.00,0.00,Mama Sita Caldereta Paste 80 grm (PCS)
84,C001,B020,1,1,P00084,,],pcs,30,grm,10.00,10.00,0.00,,Vatable,0.00,0.00,0.00,Del Monte ] 30 grm (PCS)
85,C001,B013,1,1,P00085,,Baking Powder,pcs,250,grm,45.00,45.00,0.00,,Vatable,0.00,0.00,0.00,Calumet Baking Powder 250 grm (PCS)
86,C001,B013,1,1,P00086,4808647210099,Baking Powder,pcs,50,grm,20.00,20.00,0.00,,Vatable,0.00,0.00,0.00,Calumet Baking Powder 50 grm (PCS)
87,C001,,1,1,P00087,4806524343724,Cappuccino Coffee Mix,pcs,500,grm,120.00,120.00,0.00,,Vatable,0.00,0.00,0.00,Cappuccino Coffee Mix 500 grm (PCS)
88,C001,B037,1,1,P00088,4806539424135,Caramel,pcs,750,ml,265.00,20.00,245.00,,Vatable,0.00,0.00,0.00,Injoy Caramel 750 ml (PCS)
89,C001,B081,1,1,P00089,4806524343786,Caramel Machiato Coffee Mix,pcs,500,grm,120.00,120.00,0.00,,Vatable,0.00,0.00,0.00,Top Series Caramel Machiato Coffee Mix 500 grm (PCS)
90,C001,B037,1,1,P00090,4806524342482,Caramel Syrup,pcs,1,kg,145.00,145.00,0.00,,Vatable,0.00,0.00,0.00,Injoy Caramel Syrup 1 kg (PCS)
91,C001,B037,1,1,P00091,4806524343847,Caramelized Sugar Syrup,pcs,750,ml,145.00,145.00,0.00,,Vatable,0.00,0.00,0.00,Injoy Caramelized Sugar Syrup 750 ml (PCS)
92,C001,B037,1,1,P00092,4806510074243,Cayenne Pepper Ground,pcs,3,grm,9.00,1.30,7.70,,Vatable,0.00,0.00,0.00,Injoy Cayenne Pepper Ground 3 grm (PCS)
93,C001,B059,1,1,P00093,,Chacha Mini,pck,100,pcs,15.00,2.50,12.50,,Vatable,0.00,14.50,10.00,MC Chacha Mini 100 pcs (PCK)
94,C001,B015,1,1,P00094,4800088250115,Jumbo Hotdog 1Kl,pck,1000,grm,130.00,130.00,0.00,,Vatable,0.00,0.00,0.00,Champion Jumbo Hotdog 1Kl 1000 grm (PCK)
95,C001,,1,1,P00095,4800249044034,Cheese Bar,pcs,160,grm,43.00,43.00,0.00,,Vatable,0.00,0.00,0.00,Cheese Bar 160 grm (PCS)
96,C001,B010,1,1,P00096,,Cheese Powder,pcs,30,grm,10.00,10.00,0.00,,Vatable,0.00,0.00,0.00,Bigtime Cheese Powder 30 grm (PCS)
97,C001,,1,1,P00097,4809012246453,Cheese Sauce,kg,1000,grm,265.00,265.00,0.00,,Vatable,0.00,0.00,0.00,Cheese Sauce 1000 grm (KG)
98,C001,,1,1,P00098,4809012246491,Cheese Sauce,pcs,240,grm,80.00,80.00,0.00,,Vatable,0.00,0.00,0.00,Cheese Sauce 240 grm (PCS)
99,C001,,1,1,P00099,4806533700006,Cheesemiss,pcs,200,grm,30.00,30.00,0.00,,Vatable,0.00,27.00,5.00,Cheesemiss 200 grm (PCS)
100,C001,,1,1,P00100,4806503888833,Cheesy Stick,pcs,250,grm,45.00,45.00,0.00,,Vatable,0.00,0.00,0.00,Cheesy Stick 250 grm (PCS)
101,C001,B006,1,1,P00101,7622300501549,Cheez Whiz Original,pcs,105,grm,55.00,55.00,0.00,,Vatable,0.00,0.00,0.00,Bayani Cheez Whiz Original 105 grm (PCS)
102,C001,,1,1,P00102,7622300769406,Cheez Whiz Pimiento,pcs,105,grm,55.00,55.00,0.00,,Vatable,0.00,0.00,0.00,Cheez Whiz Pimiento 105 grm (PCS)
103,C001,,1,1,P00103,4805358317031,Cheezee Cheese,pcs,160,grm,55.00,55.00,0.00,,Vatable,0.00,0.00,0.00,Cheezee Cheese 160 grm (PCS)
104,C001,,1,1,P00104,4800088258050,Cheezy Chicken Roll,pcs,250,grm,40.00,40.00,0.00,,Vatable,0.00,0.00,0.00,Cheezy Chicken Roll 250 grm (PCS)
105,C001,B015,1,1,P00105,,Chicken Atay,kg,1000,grm,255.00,255.00,0.00,,Vatable,0.00,0.00,0.00,Champion Chicken Atay 1000 grm (KG)
106,C001,,1,1,P00106,,Chicken Batik,kg,1000,grm,150.00,150.00,0.00,,Vatable,0.00,0.00,0.00,Chicken Batik 1000 grm (KG)
107,C001,,1,1,P00107,4806536341336,Chicken Breast Nuggets,pcs,200,grm,90.00,90.00,0.00,,Vatable,0.00,88.00,4.00,Chicken Breast Nuggets 200 grm (PCS)
108,C001,B053,1,1,P00108,,Chicken Breast Nuggets,pcs,135,grm,60.00,60.00,0.00,,Vatable,0.00,0.00,0.00,Maestro Chicken Breast Nuggets 135 grm (PCS)
109,C001,B071,1,1,P00109,,Chicken Breast Nuggets,pcs,200,grm,120.00,120.00,0.00,,Vatable,0.00,117.00,5.00,Purefoods Chicken Breast Nuggets 200 grm (PCS)
110,C001,B071,1,1,P00110,4800888287328,Chicken Doble Pck,pcs,,,11.00,2.60,8.40,,Vatable,0.00,0.00,0.00,Purefoods Chicken Doble Pck (PCS)
111,C001,B045,1,1,P00111,,Chicken Dressed,kg,1000,grm,205.00,205.00,0.00,,Vatable,0.00,0.00,0.00,Knorr Chicken Dressed 1000 grm (KG)
112,C001,,1,1,P00112,,Chicken Dumpling,pcs,200,grm,90.00,90.00,0.00,,Vatable,0.00,0.00,0.00,Chicken Dumpling 200 grm (PCS)
113,C001,B053,1,1,P00113,,Chicken Feet,kg,1000,grm,105.00,105.00,0.00,,Vatable,0.00,0.00,0.00,Maestro Chicken Feet 1000 grm (KG)
114,C001,,1,1,P00114,,Chicken Head,kg,1000,grm,55.00,55.00,0.00,,Vatable,0.00,0.00,0.00,Chicken Head 1000 grm (KG)
115,C001,,1,1,P00115,4800249006117,Chicken Nuggets,pcs,200,grm,55.00,55.00,0.00,,Vatable,0.00,53.00,4.00,Chicken Nuggets 200 grm (PCS)
116,C001,B011,1,1,P00116,4806536341367,Chicken Onion Rings,pck,800,grm,255.00,255.00,0.00,,Vatable,0.00,0.00,0.00,Bingo Chicken Onion Rings 800 grm (PCK)
117,C001,B053,1,1,P00117,4806536341329,Chicken Popcorn,pcs,200,grm,90.00,90.00,0.00,,Vatable,0.00,88.00,4.00,Maestro Chicken Popcorn 200 grm (PCS)
118,C001,B053,1,1,P00118,4800088619202,Chicken Poppers,pcs,200,grm,115.00,115.00,0.00,,Vatable,0.00,113.00,4.00,Maestro Chicken Poppers 200 grm (PCS)
119,C001,B084,1,1,P00119,,Chicken Skin ,kg,1000,grm,180.00,180.00,0.00,,Vatable,0.00,0.00,0.00,Virginia Chicken Skin 1000 grm (KG)
120,C001,,1,1,P00120,,Chicken Spam,pck,180,grm,42.00,7.00,35.00,,Vatable,0.00,40.00,3.00,Chicken Spam 180 grm (PCK)
121,C001,B050,1,1,P00121,4800888602275,Chicken Spread,pcs,220,ml,108.00,108.00,0.00,,Vatable,0.00,0.00,0.00,LLZ Chicken Spread 220 ml (PCS)
122,C001,B048,1,1,P00122,,Chicken Steam,pck,180,grm,40.00,7.00,33.00,,Vatable,0.00,38.00,3.00,Lc Chicken Steam 180 grm (PCK)
123,C001,B050,1,1,P00123,,Chicken Tinae,kg,1000,grm,120.00,120.00,0.00,,Vatable,0.00,0.00,0.00,LLZ Chicken Tinae 1000 grm (KG)
124,C001,,1,1,P00124,,Chicken Tungol,kg,1000,grm,120.00,120.00,0.00,,Vatable,0.00,0.00,0.00,Chicken Tungol 1000 grm (KG)
125,C001,,1,1,P00125,,Chicken Wings,kg,1000,grm,250.00,250.00,0.00,,Vatable,0.00,0.00,0.00,Chicken Wings 1000 grm (KG)
126,C001,,1,1,P00126,,Chiken Dugo,kg,1000,grm,105.00,105.00,0.00,,Vatable,0.00,0.00,0.00,Chiken Dugo 1000 grm (KG)
127,C001,,1,1,P00127,,Chili Garlic,pcs,250,grm,95.00,9.00,86.00,,Vatable,0.00,0.00,0.00,Chili Garlic 250 grm (PCS)
128,C001,,1,1,P00128,,Chili Garlic Jnc,pcs,30,grm,20.00,20.00,0.00,,Vatable,0.00,0.00,0.00,Chili Garlic Jnc 30 grm (PCS)
129,C001,,1,1,P00129,,Chili Garlic Ordinary,pcs,50,grm,20.00,20.00,0.00,,Vatable,0.00,0.00,0.00,Chili Garlic Ordinary 50 grm (PCS)
130,C001,,1,1,P00130,4806510074151,Chili Seasoning,pcs,3,grm,8.00,1.75,6.25,,Vatable,0.00,0.00,0.00,Chili Seasoning 3 grm (PCS)
131,C001,B059,1,1,P00131,4806524341232,Chocolate Syrup,pcs,750,grm,165.00,165.00,0.00,,Vatable,0.00,0.00,0.00,MC Chocolate Syrup 750 grm (PCS)
132,C001,B037,1,1,P00132,,Chorizo Cebu,pck,500,grm,99.00,7.00,92.00,,Vatable,0.00,97.00,3.00,Injoy Chorizo Cebu 500 grm (PCK)
133,C001,B050,1,1,P00133,4806538741035,Chorizo Jumbo Bellshayce,pcs,500,grm,115.00,16.00,99.00,,Vatable,0.00,113.00,3.00,LLZ Chorizo Jumbo Bellshayce 500 grm (PCS)
134,C001,,1,1,P00134,4806538741059,Chorizo Regular Bellshayce,pcs,500,grm,135.00,10.00,125.00,,Vatable,0.00,0.00,0.00,Chorizo Regular Bellshayce 500 grm (PCS)
135,C001,,1,1,P00135,4806510074175,Cinnamon Ground,pcs,3,grm,9.00,1.30,7.70,,Vatable,0.00,0.00,0.00,Cinnamon Ground 3 grm (PCS)
136,C001,B059,1,1,P00136,748485150079,Coco Mama,pcs,200,ml,40.00,40.00,0.00,,Vatable,0.00,0.00,0.00,MC Coco Mama 200 ml (PCS)
137,C001,,1,1,P00137,,Coffee Lid 8Oz 25X20,pck,,,50.00,9.00,41.00,,Vatable,0.00,0.00,0.00,Coffee Lid 8Oz 25X20 (PCK)
138,C001,B078,1,1,P00138,,Coffee Lid 8Oz 25X20,pck,,,35.00,10.00,25.00,,Vatable,0.00,0.00,0.00,Sunway Coffee Lid 8Oz 25X20 (PCK)
139,C001,B082,1,1,P00139,4800088230261,Cooked Ham,kg,1000,grm,220.00,220.00,0.00,,Vatable,0.00,0.00,0.00,Trigem Cooked Ham 1000 grm (KG)
140,C001,B087,1,1,P00140,4800088228039,Corned Beef,pcs,200,grm,48.00,48.00,0.00,,Vatable,0.00,46.00,4.00,Winner Corned Beef 200 grm (PCS)
141,C001,B025,1,1,P00141,4800249630015,Corned Beef,pcs,220,grm,48.00,48.00,0.00,,Vatable,0.00,0.00,0.00,El Rancho Corned Beef 220 grm (PCS)
142,C001,B035,1,1,P00142,4800088220453,Corned Beef,kg,1000,grm,205.00,205.00,0.00,,Vatable,0.00,0.00,0.00,Holiday Corned Beef 1000 grm (KG)
143,C001,B025,1,1,P00143,,Cornstarch,kg,250,grm,14.00,14.00,0.00,,Vatable,0.00,0.00,0.00,El Rancho Cornstarch 250 grm (KG)
144,C001,B068,1,1,P00144,,Cornstarch,kg,500,grm,27.00,27.00,0.00,,Vatable,0.00,0.00,0.00,Parola Cornstarch 500 grm (KG)
145,C001,B068,1,1,P00145,,Cornstarch,pck,1000,grm,52.00,52.00,0.00,,Vatable,0.00,0.00,0.00,Parola Cornstarch 1000 grm (PCK)
146,C001,B068,1,1,P00146,,Cornstarch,sck,25,kg,0.00,0.00,0.00,,Vatable,0.00,0.00,0.00,Parola Cornstarch 25 kg (SCK)
147,C001,B068,1,1,P00147,,Crazy Cut Nuggets,pcs,135,grm,55.00,55.00,0.00,,Vatable,0.00,0.00,0.00,Parola Crazy Cut Nuggets 135 grm (PCS)
148,C001,B071,1,1,P00148,,Crazy Cut Nuggets,pcs,200,grm,110.00,110.00,0.00,,Vatable,0.00,107.00,5.00,Purefoods Crazy Cut Nuggets 200 grm (PCS)
149,C001,B071,1,1,P00149,4805358318045,Cream Cheese,pcs,225,grm,170.00,170.00,0.00,,Vatable,0.00,0.00,0.00,Purefoods Cream Cheese 225 grm (PCS)
150,C001,B056,1,1,P00150,072730352001,Cream Cheese,pcs,1360,grm,850.00,850.00,0.00,,Vatable,0.00,0.00,0.00,Magnolia Cream Cheese 1360 grm (PCS)
151,C001,B070,1,1,P00151,072730355002,Cream Cheese,pcs,226,grm,155.00,155.00,0.00,,Vatable,0.00,0.00,0.00,Prarie Farms Cream Cheese 226 grm (PCS)
152,C001,B070,1,1,P00152,4806524341102,Cream Cheese,kg,500,grm,275.00,275.00,0.00,,Vatable,0.00,0.00,0.00,Prarie Farms Cream Cheese 500 grm (KG)
153,C001,B037,1,1,P00153,4806504713035,Cream Corn,cn,425,grm,45.00,45.00,0.00,,Vatable,0.00,0.00,0.00,Injoy Cream Corn 425 grm (CN)
154,C001,B060,1,1,P00154,4808680221250,Cream of Mushroom,pcs,62,grm,58.00,6.00,52.00,,Vatable,0.00,0.00,0.00,Mega Cream of Mushroom 62 grm (PCS)
155,C001,B045,1,1,P00155,,Creamer,pck,500,grm,100.00,100.00,0.00,,Vatable,0.00,0.00,0.00,Knorr Creamer 500 grm (PCK)
156,C001,B062,1,1,P00156,,Creamer,pck,1000,grm,200.00,200.00,0.00,,Vatable,0.00,0.00,0.00,Milktea Creamer 1000 grm (PCK)
157,C001,B062,1,1,P00157,4800249005943,Crispy Burger,pcs,228,grm,65.00,65.00,0.00,,Vatable,0.00,63.00,4.00,Milktea Crispy Burger 228 grm (PCS)
